result_set,project,bug_id,result_file,metric,first_fault_expected_rank,total_methods,first_fault_exam,top_1,top_3,top_5
eval_lambd_1.0,Lang,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_61_1.0.csv,dstar,1.0,112,0.008928571428571428,True,True,True
eval_lambd_1.0,Lang,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_62_1.0.csv,dstar,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Lang,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_63_1.0.csv,dstar,3.5,56,0.0625,False,False,True
eval_lambd_1.0,Lang,65,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_65_1.0.csv,dstar,2.0,29,0.06896551724137931,False,True,True
eval_lambd_1.0,Math,38,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_38_1.0.csv,dstar,4.0,79,0.05063291139240506,False,False,True
eval_lambd_1.0,Math,39,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_39_1.0.csv,dstar,10.0,164,0.06097560975609756,False,False,False
eval_lambd_1.0,Math,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_40_1.0.csv,dstar,15.0,102,0.14705882352941177,False,False,False
eval_lambd_1.0,Math,41,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_41_1.0.csv,dstar,2.5,86,0.029069767441860465,False,True,True
eval_lambd_1.0,Math,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_42_1.0.csv,dstar,1.5,98,0.015306122448979591,False,True,True
eval_lambd_1.0,Math,43,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_43_1.0.csv,dstar,2.0,135,0.014814814814814815,False,True,True
eval_lambd_1.0,Math,46,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_46_1.0.csv,dstar,1.0,77,0.012987012987012988,True,True,True
eval_lambd_1.0,Math,48,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_48_1.0.csv,dstar,17.0,76,0.2236842105263158,False,False,False
eval_lambd_1.0,Math,50,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_50_1.0.csv,dstar,5.0,64,0.078125,False,False,True
eval_lambd_1.0,Math,51,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_51_1.0.csv,dstar,17.0,76,0.2236842105263158,False,False,False
eval_lambd_1.0,Math,52,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_52_1.0.csv,dstar,1.5,73,0.02054794520547945,False,True,True
eval_lambd_1.0,Math,53,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_53_1.0.csv,dstar,1.0,72,0.013888888888888888,True,True,True
eval_lambd_1.0,Math,56,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_56_1.0.csv,dstar,4.0,39,0.10256410256410256,False,False,True
eval_lambd_1.0,Math,57,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_57_1.0.csv,dstar,6.0,42,0.14285714285714285,False,False,False
eval_lambd_1.0,Math,58,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_58_1.0.csv,dstar,12.5,97,0.12886597938144329,False,False,False
eval_lambd_1.0,Math,59,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_59_1.0.csv,dstar,47.0,142,0.33098591549295775,False,False,False
eval_lambd_1.0,Math,60,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_60_1.0.csv,dstar,2.0,102,0.0196078431372549,False,True,True
eval_lambd_1.0,Math,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_61_1.0.csv,dstar,3.5,77,0.045454545454545456,False,False,True
eval_lambd_1.0,Math,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_62_1.0.csv,dstar,2.5,57,0.043859649122807015,False,True,True
eval_lambd_1.0,Math,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_63_1.0.csv,dstar,1.5,103,0.014563106796116505,False,True,True
eval_lambd_1.0,Math,64,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_64_1.0.csv,dstar,6.5,34,0.19117647058823528,False,False,False
eval_lambd_1.0,Math,69,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_69_1.0.csv,dstar,2.0,76,0.02631578947368421,False,True,True
eval_lambd_1.0,Math,70,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_70_1.0.csv,dstar,1.0,16,0.0625,True,True,True
eval_lambd_1.0,Math,72,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_72_1.0.csv,dstar,5.5,31,0.1774193548387097,False,False,False
eval_lambd_1.0,Math,73,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_73_1.0.csv,dstar,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Math,74,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_74_1.0.csv,dstar,93.0,193,0.48186528497409326,False,False,False
